movieId,ranking,year
lzUCvmeTGsNZ,4058,2017
lzUCvmeTGsNZ,5040,2018
lzUCvmeTGsNZ,5046,2019
lzUCvmeTGsNZ,3062,2020
lzUCvmeTGsNZ,3070,2021
lzUCvmeTGsNZ,3092,2022
lzUCvmeTGsNZ,5389,2023
8D1g9wVVfymj,347,2007
8D1g9wVVfymj,345,2008
8D1g9wVVfymj,368,2010
8D1g9wVVfymj,389,2011
8D1g9wVVfymj,408,2012
8D1g9wVVfymj,451,2013
8D1g9wVVfymj,450,2014
8D1g9wVVfymj,459,2015
8D1g9wVVfymj,456,2016
8D1g9wVVfymj,519,2017
8D1g9wVVfymj,540,2018
8D1g9wVVfymj,536,2019
8D1g9wVVfymj,578,2020
8D1g9wVVfymj,570,2021
8D1g9wVVfymj,586,2022
8D1g9wVVfymj,585,2023
O6qGZRqbpCwt,5461,2015
O6qGZRqbpCwt,4474,2016
O6qGZRqbpCwt,3913,2017
O6qGZRqbpCwt,3382,2018
O6qGZRqbpCwt,3576,2019
O6qGZRqbpCwt,3217,2020
O6qGZRqbpCwt,2542,2021
O6qGZRqbpCwt,2625,2022
O6qGZRqbpCwt,2105,2023
Ex354p0ipkIj,5677,2015
Ex354p0ipkIj,6585,2016
Ex354p0ipkIj,4975,2017
Ex354p0ipkIj,4879,2018
Ex354p0ipkIj,4258,2019
Ex354p0ipkIj,3869,2020
Ex354p0ipkIj,4258,2021
Ex354p0ipkIj,4371,2022
Ex354p0ipkIj,2698,2023
c1WTawvzZp5Y,2345,2015
c1WTawvzZp5Y,2415,2016
c1WTawvzZp5Y,2081,2017
c1WTawvzZp5Y,2116,2018
c1WTawvzZp5Y,2266,2019
c1WTawvzZp5Y,2569,2020
c1WTawvzZp5Y,2745,2021
c1WTawvzZp5Y,2814,2022
c1WTawvzZp5Y,3042,2023
BKQXLgrqEbjd,1590,2015
BKQXLgrqEbjd,1676,2016
BKQXLgrqEbjd,1913,2017
BKQXLgrqEbjd,1964,2018
BKQXLgrqEbjd,2223,2019
BKQXLgrqEbjd,2137,2020
BKQXLgrqEbjd,2326,2021
BKQXLgrqEbjd,2396,2022
BKQXLgrqEbjd,2211,2023
SvOsZaLbqdCc,3626,2015
SvOsZaLbqdCc,3842,2016
SvOsZaLbqdCc,2951,2017
SvOsZaLbqdCc,2592,2018
SvOsZaLbqdCc,2410,2019
SvOsZaLbqdCc,1892,2020
SvOsZaLbqdCc,1812,2021
SvOsZaLbqdCc,1860,2022
SvOsZaLbqdCc,2475,2023
KCSc5taqITyd,11129,2016
KCSc5taqITyd,7035,2017
KCSc5taqITyd,6246,2018
KCSc5taqITyd,6221,2019
KCSc5taqITyd,5020,2020
KCSc5taqITyd,4008,2021
KCSc5taqITyd,3046,2022
KCSc5taqITyd,4753,2023
5gsEVhWayfcC,10599,2015
5gsEVhWayfcC,11649,2016
5gsEVhWayfcC,8553,2017
5gsEVhWayfcC,9284,2018
5gsEVhWayfcC,10039,2019
5gsEVhWayfcC,9930,2020
5gsEVhWayfcC,12831,2021
5gsEVhWayfcC,13340,2022
5gsEVhWayfcC,13887,2023
eo7FF8vFfE4A,13904,2021
eo7FF8vFfE4A,14614,2022
eo7FF8vFfE4A,17688,2023
CL7XsvIYGPHe,12258,2015
CL7XsvIYGPHe,13268,2016
CL7XsvIYGPHe,14107,2017
CL7XsvIYGPHe,15423,2018
CL7XsvIYGPHe,16672,2019
CL7XsvIYGPHe,17757,2020
CL7XsvIYGPHe,18790,2021
CL7XsvIYGPHe,19561,2022
CL7XsvIYGPHe,21363,2023
zsBjixAGkHqj,4538,2015
zsBjixAGkHqj,4774,2016
zsBjixAGkHqj,3407,2017
zsBjixAGkHqj,3675,2018
zsBjixAGkHqj,4106,2019
zsBjixAGkHqj,4394,2020
zsBjixAGkHqj,4656,2021
zsBjixAGkHqj,4779,2022
zsBjixAGkHqj,5720,2023
OXXMOakfmBj5,6501,2023
QjlJa9Vz6f0t,12109,2015
QjlJa9Vz6f0t,13129,2016
QjlJa9Vz6f0t,14575,2017
QjlJa9Vz6f0t,15908,2018
QjlJa9Vz6f0t,17189,2019
QjlJa9Vz6f0t,17390,2020
QjlJa9Vz6f0t,18495,2021
QjlJa9Vz6f0t,19163,2022
QjlJa9Vz6f0t,19447,2023
xA3ePqy9OxJz,10221,2018
xA3ePqy9OxJz,11358,2019
xA3ePqy9OxJz,13655,2020
xA3ePqy9OxJz,14732,2021
xA3ePqy9OxJz,15489,2022
xA3ePqy9OxJz,18335,2023
dcDv7DJ35YIU,4725,2015
dcDv7DJ35YIU,4990,2016
dcDv7DJ35YIU,4848,2017
dcDv7DJ35YIU,5319,2018
dcDv7DJ35YIU,5616,2019
dcDv7DJ35YIU,6594,2020
dcDv7DJ35YIU,6868,2021
dcDv7DJ35YIU,6869,2022
dcDv7DJ35YIU,8784,2023
m6MPGaN6LjUy,12601,2015
m6MPGaN6LjUy,13701,2016
m6MPGaN6LjUy,13264,2017
m6MPGaN6LjUy,14478,2018
m6MPGaN6LjUy,15719,2019
m6MPGaN6LjUy,16810,2020
m6MPGaN6LjUy,17902,2021
m6MPGaN6LjUy,18581,2022
m6MPGaN6LjUy,12771,2023
0sEZ9L0uBCl3,14720,2017
0sEZ9L0uBCl3,16055,2018
0sEZ9L0uBCl3,17354,2019
0sEZ9L0uBCl3,18144,2020
0sEZ9L0uBCl3,19266,2021
0sEZ9L0uBCl3,19917,2022
0sEZ9L0uBCl3,17129,2023
Bu5PSMewMP2O,8736,2019
Bu5PSMewMP2O,7234,2020
Bu5PSMewMP2O,5040,2021
Bu5PSMewMP2O,6009,2022
Bu5PSMewMP2O,7575,2023
Je6L3hfURJRr,7366,2015
Je6L3hfURJRr,8476,2016
Je6L3hfURJRr,10765,2017
Je6L3hfURJRr,11702,2018
Je6L3hfURJRr,12854,2019
Je6L3hfURJRr,12105,2020
Je6L3hfURJRr,12998,2021
Je6L3hfURJRr,13526,2022
Je6L3hfURJRr,16441,2023
Yx3W7e7q8L6c,1910,2015
Yx3W7e7q8L6c,2176,2016
Yx3W7e7q8L6c,1580,2017
Yx3W7e7q8L6c,1652,2018
Yx3W7e7q8L6c,1793,2019
Yx3W7e7q8L6c,1876,2020
Yx3W7e7q8L6c,1814,2021
Yx3W7e7q8L6c,1832,2022
Yx3W7e7q8L6c,1727,2023
unbcGq3pFwr6,6463,2015
unbcGq3pFwr6,6327,2016
unbcGq3pFwr6,5137,2017
unbcGq3pFwr6,6037,2018
unbcGq3pFwr6,6093,2019
unbcGq3pFwr6,3596,2020
unbcGq3pFwr6,3577,2021
unbcGq3pFwr6,3689,2022
unbcGq3pFwr6,3897,2023
GGTwtFZDELgx,10543,2021
GGTwtFZDELgx,11322,2022
GGTwtFZDELgx,5613,2023
UYVhvf6isdLl,14012,2016
UYVhvf6isdLl,10014,2018
UYVhvf6isdLl,11006,2019
UYVhvf6isdLl,4134,2020
UYVhvf6isdLl,4120,2021
UYVhvf6isdLl,3146,2022
UYVhvf6isdLl,4156,2023
I71nSWdZFOwz,822,2013
I71nSWdZFOwz,848,2014
I71nSWdZFOwz,922,2015
I71nSWdZFOwz,915,2016
I71nSWdZFOwz,602,2017
I71nSWdZFOwz,594,2018
I71nSWdZFOwz,580,2019
I71nSWdZFOwz,561,2020
I71nSWdZFOwz,550,2021
I71nSWdZFOwz,531,2022
I71nSWdZFOwz,665,2023
DIcNMrVdBgUW,10149,2017
DIcNMrVdBgUW,11297,2018
DIcNMrVdBgUW,12454,2019
DIcNMrVdBgUW,11949,2020
DIcNMrVdBgUW,12805,2021
DIcNMrVdBgUW,13301,2022
DIcNMrVdBgUW,16276,2023
llnIcXnwADVw,13425,2015
llnIcXnwADVw,14691,2016
llnIcXnwADVw,15014,2017
llnIcXnwADVw,16842,2018
llnIcXnwADVw,18083,2019
llnIcXnwADVw,18798,2020
llnIcXnwADVw,20358,2021
llnIcXnwADVw,20587,2022
llnIcXnwADVw,22674,2023
uvUUGImpbNd8,16992,2018
uvUUGImpbNd8,18237,2019
uvUUGImpbNd8,18978,2020
uvUUGImpbNd8,20184,2021
uvUUGImpbNd8,20171,2022
uvUUGImpbNd8,21946,2023
Ict45Cqc1JvD,17666,2023
HepdyOLZgV0I,9225,2015
HepdyOLZgV0I,10090,2016
HepdyOLZgV0I,12473,2017
HepdyOLZgV0I,13752,2018
HepdyOLZgV0I,14988,2019
HepdyOLZgV0I,16289,2020
HepdyOLZgV0I,17390,2021
HepdyOLZgV0I,18106,2022
HepdyOLZgV0I,20336,2023
9AdL3dj1rgYq,3577,2015
9AdL3dj1rgYq,3582,2016
9AdL3dj1rgYq,4375,2017
9AdL3dj1rgYq,4121,2018
9AdL3dj1rgYq,4415,2019
9AdL3dj1rgYq,4941,2020
9AdL3dj1rgYq,5371,2021
9AdL3dj1rgYq,5501,2022
9AdL3dj1rgYq,5947,2023
LNOpZhVLbivJ,10196,2015
LNOpZhVLbivJ,11040,2016
LNOpZhVLbivJ,5874,2017
LNOpZhVLbivJ,4184,2018
LNOpZhVLbivJ,4471,2019
LNOpZhVLbivJ,5117,2020
LNOpZhVLbivJ,5435,2021
LNOpZhVLbivJ,5561,2022
LNOpZhVLbivJ,5763,2023
9j43Wjt7mTvg,16099,2018
9j43Wjt7mTvg,17404,2019
9j43Wjt7mTvg,18192,2020
9j43Wjt7mTvg,19325,2021
9j43Wjt7mTvg,19976,2022
9j43Wjt7mTvg,21807,2023
gWRtYnbbAlV5,13493,2015
gWRtYnbbAlV5,14506,2016
gWRtYnbbAlV5,15013,2017
gWRtYnbbAlV5,16803,2018
gWRtYnbbAlV5,18046,2019
gWRtYnbbAlV5,18777,2020
gWRtYnbbAlV5,20378,2021
gWRtYnbbAlV5,20567,2022
gWRtYnbbAlV5,22333,2023
GNP3sDJSbH2N,11723,2015
GNP3sDJSbH2N,12724,2016
GNP3sDJSbH2N,13417,2017
GNP3sDJSbH2N,14614,2018
GNP3sDJSbH2N,15845,2019
GNP3sDJSbH2N,16927,2020
GNP3sDJSbH2N,17984,2021
GNP3sDJSbH2N,18681,2022
GNP3sDJSbH2N,20845,2023
n0kxneMWnE99,7421,2015
n0kxneMWnE99,8351,2016
n0kxneMWnE99,10313,2017
n0kxneMWnE99,11488,2018
n0kxneMWnE99,12669,2019
n0kxneMWnE99,14636,2020
n0kxneMWnE99,16048,2021
n0kxneMWnE99,16393,2022
n0kxneMWnE99,19103,2023
UZJ9uKvjlFIm,4318,2016
UZJ9uKvjlFIm,5489,2017
UZJ9uKvjlFIm,5604,2018
UZJ9uKvjlFIm,5874,2019
UZJ9uKvjlFIm,6898,2020
UZJ9uKvjlFIm,7572,2021
UZJ9uKvjlFIm,7898,2022
UZJ9uKvjlFIm,8591,2023
PkpnXgcfsZLd,6340,2023
10Hv01waEWJI,3372,2015
10Hv01waEWJI,3371,2016
10Hv01waEWJI,4135,2017
10Hv01waEWJI,4522,2018
10Hv01waEWJI,4797,2019
10Hv01waEWJI,5421,2020
10Hv01waEWJI,5808,2021
10Hv01waEWJI,5853,2022
10Hv01waEWJI,7328,2023
rOYcQtStjHIX,4054,2023
FnI378yozFd4,3315,2015
FnI378yozFd4,3459,2016
FnI378yozFd4,4188,2017
FnI378yozFd4,4482,2018
FnI378yozFd4,4761,2019
FnI378yozFd4,5511,2020
FnI378yozFd4,5725,2021
FnI378yozFd4,5935,2022
FnI378yozFd4,4092,2023
oFO5RJS6UB5p,11106,2023
J7MSdzMSk9cv,9403,2015
J7MSdzMSk9cv,10291,2016
J7MSdzMSk9cv,12774,2017
J7MSdzMSk9cv,14189,2018
J7MSdzMSk9cv,15433,2019
J7MSdzMSk9cv,16622,2020
J7MSdzMSk9cv,9501,2021
J7MSdzMSk9cv,10199,2022
J7MSdzMSk9cv,9535,2023
Mq8x1ukPIcaT,14990,2021
Mq8x1ukPIcaT,15666,2022
Mq8x1ukPIcaT,18421,2023
fFReMsc50kvi,11971,2015
fFReMsc50kvi,12942,2016
fFReMsc50kvi,8345,2017
fFReMsc50kvi,9082,2018
fFReMsc50kvi,9848,2019
fFReMsc50kvi,11574,2020
fFReMsc50kvi,10108,2021
fFReMsc50kvi,9531,2022
fFReMsc50kvi,12762,2023
uoimxHjdNQUp,9401,2017
uoimxHjdNQUp,10461,2018
uoimxHjdNQUp,11595,2019
uoimxHjdNQUp,13884,2020
uoimxHjdNQUp,15240,2021
uoimxHjdNQUp,15711,2022
uoimxHjdNQUp,18532,2023
AmqAMHPkAGl3,5884,2015
AmqAMHPkAGl3,6850,2016
AmqAMHPkAGl3,5991,2017
AmqAMHPkAGl3,6686,2018
AmqAMHPkAGl3,6869,2019
AmqAMHPkAGl3,8535,2020
AmqAMHPkAGl3,9084,2021
AmqAMHPkAGl3,8953,2022
AmqAMHPkAGl3,7901,2023
pzHTD7wuHG3Z,9171,2015
pzHTD7wuHG3Z,10005,2016
pzHTD7wuHG3Z,12472,2017
pzHTD7wuHG3Z,13703,2018
pzHTD7wuHG3Z,14948,2019
pzHTD7wuHG3Z,11667,2020
pzHTD7wuHG3Z,12453,2021
pzHTD7wuHG3Z,12969,2022
pzHTD7wuHG3Z,15324,2023
mLrSHP8ZSrqF,16908,2019
mLrSHP8ZSrqF,17877,2020
mLrSHP8ZSrqF,19019,2021
mLrSHP8ZSrqF,19675,2022
mLrSHP8ZSrqF,21453,2023
bDS8CvkalnbJ,1960,2015
bDS8CvkalnbJ,2244,2016
bDS8CvkalnbJ,2267,2017
bDS8CvkalnbJ,2334,2018
bDS8CvkalnbJ,2507,2019
bDS8CvkalnbJ,2680,2020
bDS8CvkalnbJ,2714,2021
bDS8CvkalnbJ,2782,2022
bDS8CvkalnbJ,2420,2023
juHSSUooUaX4,5763,2015
juHSSUooUaX4,6695,2016
juHSSUooUaX4,4737,2017
juHSSUooUaX4,4980,2018
juHSSUooUaX4,5474,2019
juHSSUooUaX4,4850,2020
juHSSUooUaX4,4694,2021
juHSSUooUaX4,4814,2022
juHSSUooUaX4,4326,2023
1Uk9uFr1lOjB,5101,2023
pqJu3QKjriVu,771,2007
pqJu3QKjriVu,795,2008
pqJu3QKjriVu,829,2010
pqJu3QKjriVu,890,2011
pqJu3QKjriVu,829,2012
pqJu3QKjriVu,995,2015
pqJu3QKjriVu,967,2016
pqJu3QKjriVu,900,2017
pqJu3QKjriVu,954,2018
pqJu3QKjriVu,962,2019
pqJu3QKjriVu,995,2020
pqJu3QKjriVu,928,2021
pqJu3QKjriVu,943,2022
pqJu3QKjriVu,1152,2023
eyBbW4akF9Op,4595,2015
eyBbW4akF9Op,4864,2016
eyBbW4akF9Op,4554,2017
eyBbW4akF9Op,4831,2018
eyBbW4akF9Op,5295,2019
eyBbW4akF9Op,5310,2020
eyBbW4akF9Op,5471,2021
eyBbW4akF9Op,5592,2022
eyBbW4akF9Op,6072,2023
gpAxjO2psbD1,12762,2015
gpAxjO2psbD1,13943,2016
gpAxjO2psbD1,15012,2017
gpAxjO2psbD1,16374,2018
gpAxjO2psbD1,17640,2019
gpAxjO2psbD1,12985,2020
gpAxjO2psbD1,10579,2021
gpAxjO2psbD1,11346,2022
gpAxjO2psbD1,13796,2023
mOj0NReRgKJb,1937,2015
mOj0NReRgKJb,1847,2016
mOj0NReRgKJb,2165,2017
mOj0NReRgKJb,1924,2018
mOj0NReRgKJb,2172,2019
mOj0NReRgKJb,2440,2020
mOj0NReRgKJb,2668,2021
mOj0NReRgKJb,2736,2022
mOj0NReRgKJb,1970,2023
y7n6NJd1yDKO,4477,2015
y7n6NJd1yDKO,4175,2016
y7n6NJd1yDKO,2939,2017
y7n6NJd1yDKO,3325,2018
y7n6NJd1yDKO,2982,2019
y7n6NJd1yDKO,3429,2020
y7n6NJd1yDKO,2380,2021
y7n6NJd1yDKO,2359,2022
y7n6NJd1yDKO,1973,2023
EOrei0XqzKzO,714,2007
EOrei0XqzKzO,779,2008
EOrei0XqzKzO,854,2010
EOrei0XqzKzO,914,2011
EOrei0XqzKzO,878,2012
EOrei0XqzKzO,1209,2015
EOrei0XqzKzO,1232,2016
EOrei0XqzKzO,1206,2017
EOrei0XqzKzO,1308,2018
EOrei0XqzKzO,1337,2019
EOrei0XqzKzO,1506,2020
EOrei0XqzKzO,1560,2021
EOrei0XqzKzO,1611,2022
EOrei0XqzKzO,1535,2023
ph6rpQox9HOl,5572,2015
ph6rpQox9HOl,6392,2016
ph6rpQox9HOl,8327,2017
ph6rpQox9HOl,9066,2018
ph6rpQox9HOl,9830,2019
ph6rpQox9HOl,9845,2020
ph6rpQox9HOl,12329,2021
ph6rpQox9HOl,10956,2022
ph6rpQox9HOl,10859,2023
p17HgK5ZFOBO,9714,2015
p17HgK5ZFOBO,10584,2016
p17HgK5ZFOBO,13177,2017
p17HgK5ZFOBO,14385,2018
p17HgK5ZFOBO,15628,2019
p17HgK5ZFOBO,12277,2020
p17HgK5ZFOBO,13190,2021
p17HgK5ZFOBO,8292,2022
p17HgK5ZFOBO,11583,2023
qYtT40EAT5cq,11912,2015
qYtT40EAT5cq,12886,2016
qYtT40EAT5cq,13665,2017
qYtT40EAT5cq,9135,2018
qYtT40EAT5cq,9896,2019
qYtT40EAT5cq,7779,2020
qYtT40EAT5cq,8659,2021
qYtT40EAT5cq,8637,2022
qYtT40EAT5cq,10873,2023
qEIzkHpiqGnU,12088,2015
qEIzkHpiqGnU,13105,2016
qEIzkHpiqGnU,13895,2017
qEIzkHpiqGnU,15112,2018
qEIzkHpiqGnU,16358,2019
qEIzkHpiqGnU,17367,2020
qEIzkHpiqGnU,10088,2021
qEIzkHpiqGnU,8304,2022
qEIzkHpiqGnU,11808,2023
agxz6BbXqrTs,12090,2015
agxz6BbXqrTs,13104,2016
agxz6BbXqrTs,13896,2017
agxz6BbXqrTs,15109,2018
agxz6BbXqrTs,16355,2019
agxz6BbXqrTs,17368,2020
agxz6BbXqrTs,10087,2021
agxz6BbXqrTs,9518,2022
agxz6BbXqrTs,13047,2023
H56rupqGjM02,5960,2016
H56rupqGjM02,6968,2017
H56rupqGjM02,8874,2018
H56rupqGjM02,9667,2019
H56rupqGjM02,9772,2020
H56rupqGjM02,12084,2021
H56rupqGjM02,10887,2022
H56rupqGjM02,11183,2023
BVTafaJpwXoj,9562,2015
BVTafaJpwXoj,10460,2016
BVTafaJpwXoj,13014,2017
BVTafaJpwXoj,14243,2018
BVTafaJpwXoj,15485,2019
BVTafaJpwXoj,16667,2020
BVTafaJpwXoj,17758,2021
BVTafaJpwXoj,18461,2022
BVTafaJpwXoj,12728,2023
jID5097UFIyt,12896,2015
jID5097UFIyt,14304,2016
jID5097UFIyt,15011,2017
jID5097UFIyt,17271,2018
jID5097UFIyt,18510,2019
jID5097UFIyt,19127,2020
jID5097UFIyt,20040,2021
jID5097UFIyt,20899,2022
jID5097UFIyt,22545,2023
hOJgwUz9Qf3z,6765,2017
hOJgwUz9Qf3z,7811,2018
hOJgwUz9Qf3z,7823,2019
hOJgwUz9Qf3z,9485,2020
hOJgwUz9Qf3z,9768,2021
hOJgwUz9Qf3z,10528,2022
hOJgwUz9Qf3z,4980,2023
VX8Z6hG9UVvg,7347,2015
VX8Z6hG9UVvg,8448,2016
VX8Z6hG9UVvg,10726,2017
VX8Z6hG9UVvg,11850,2018
VX8Z6hG9UVvg,12996,2019
VX8Z6hG9UVvg,12074,2020
VX8Z6hG9UVvg,13026,2021
VX8Z6hG9UVvg,13499,2022
VX8Z6hG9UVvg,16396,2023
v9kk3yX4eDT5,10669,2015
v9kk3yX4eDT5,11719,2016
v9kk3yX4eDT5,13976,2017
v9kk3yX4eDT5,15247,2018
v9kk3yX4eDT5,10262,2019
v9kk3yX4eDT5,12350,2020
v9kk3yX4eDT5,11609,2021
v9kk3yX4eDT5,9644,2022
v9kk3yX4eDT5,11607,2023
BwD7KccIkqWo,18900,2021
BwD7KccIkqWo,19455,2022
BwD7KccIkqWo,21385,2023
Ypfpb6US8Sef,8182,2015
Ypfpb6US8Sef,9116,2016
Ypfpb6US8Sef,11462,2017
Ypfpb6US8Sef,12723,2018
Ypfpb6US8Sef,14023,2019
Ypfpb6US8Sef,11110,2020
Ypfpb6US8Sef,11662,2021
Ypfpb6US8Sef,12374,2022
Ypfpb6US8Sef,14883,2023
paFOL8EvSoX0,1595,2015
paFOL8EvSoX0,2027,2016
paFOL8EvSoX0,2059,2017
paFOL8EvSoX0,2067,2018
paFOL8EvSoX0,2077,2019
paFOL8EvSoX0,2163,2020
paFOL8EvSoX0,2263,2021
paFOL8EvSoX0,2336,2022
paFOL8EvSoX0,2361,2023
KZKyyPvPCj5x,9076,2015
KZKyyPvPCj5x,9938,2016
KZKyyPvPCj5x,12471,2017
KZKyyPvPCj5x,13962,2018
KZKyyPvPCj5x,15207,2019
KZKyyPvPCj5x,16467,2020
KZKyyPvPCj5x,17428,2021
KZKyyPvPCj5x,18278,2022
KZKyyPvPCj5x,20366,2023
eaQ9Ze7BAkyO,13938,2021
eaQ9Ze7BAkyO,14582,2022
eaQ9Ze7BAkyO,17651,2023
9mro123HRNe3,7416,2015
9mro123HRNe3,8324,2016
9mro123HRNe3,10454,2017
9mro123HRNe3,11648,2018
9mro123HRNe3,12801,2019
9mro123HRNe3,14695,2020
9mro123HRNe3,15994,2021
9mro123HRNe3,16445,2022
9mro123HRNe3,19129,2023
sVqqoov39vpZ,5661,2015
sVqqoov39vpZ,6541,2016
sVqqoov39vpZ,5893,2017
sVqqoov39vpZ,4904,2018
sVqqoov39vpZ,5370,2019
sVqqoov39vpZ,5293,2020
sVqqoov39vpZ,5169,2021
sVqqoov39vpZ,4717,2022
sVqqoov39vpZ,6789,2023
8HWDeMibVUIc,17277,2023
h9JSxILnS1ss,7412,2015
h9JSxILnS1ss,7587,2016
h9JSxILnS1ss,8168,2017
h9JSxILnS1ss,8819,2018
h9JSxILnS1ss,9613,2019
h9JSxILnS1ss,8982,2020
h9JSxILnS1ss,10384,2021
h9JSxILnS1ss,9941,2022
h9JSxILnS1ss,12987,2023
Z6MkAFM8oUPo,17238,2023
LZWsOjtzMhtK,12464,2015
LZWsOjtzMhtK,13715,2016
LZWsOjtzMhtK,8239,2017
LZWsOjtzMhtK,8947,2018
LZWsOjtzMhtK,9731,2019
LZWsOjtzMhtK,9807,2020
LZWsOjtzMhtK,5442,2021
LZWsOjtzMhtK,5568,2022
LZWsOjtzMhtK,6972,2023
YfQPEDuG8cDm,453,2007
YfQPEDuG8cDm,443,2008
YfQPEDuG8cDm,486,2010
YfQPEDuG8cDm,517,2011
YfQPEDuG8cDm,528,2012
YfQPEDuG8cDm,622,2013
YfQPEDuG8cDm,626,2014
YfQPEDuG8cDm,552,2015
YfQPEDuG8cDm,582,2016
YfQPEDuG8cDm,716,2017
YfQPEDuG8cDm,751,2018
YfQPEDuG8cDm,831,2019
YfQPEDuG8cDm,786,2020
YfQPEDuG8cDm,810,2021
YfQPEDuG8cDm,803,2022
YfQPEDuG8cDm,941,2023
1fPWaPHnXsOH,13878,2016
1fPWaPHnXsOH,15889,2017
1fPWaPHnXsOH,16269,2018
1fPWaPHnXsOH,17554,2019
1fPWaPHnXsOH,18330,2020
1fPWaPHnXsOH,19461,2021
1fPWaPHnXsOH,20102,2022
1fPWaPHnXsOH,21968,2023
sRoGBPLOAjbp,301,2007
sRoGBPLOAjbp,347,2008
sRoGBPLOAjbp,325,2010
sRoGBPLOAjbp,331,2011
sRoGBPLOAjbp,315,2012
sRoGBPLOAjbp,469,2013
sRoGBPLOAjbp,432,2014
sRoGBPLOAjbp,392,2015
sRoGBPLOAjbp,413,2016
sRoGBPLOAjbp,460,2017
sRoGBPLOAjbp,499,2018
sRoGBPLOAjbp,526,2019
sRoGBPLOAjbp,483,2020
sRoGBPLOAjbp,507,2021
sRoGBPLOAjbp,507,2022
sRoGBPLOAjbp,697,2023
9IqEx5XaSek2,14399,2023
z32uUMm32p7O,12043,2015
z32uUMm32p7O,13048,2016
z32uUMm32p7O,13850,2017
z32uUMm32p7O,15075,2018
z32uUMm32p7O,16306,2019
z32uUMm32p7O,17303,2020
z32uUMm32p7O,18406,2021
z32uUMm32p7O,19074,2022
z32uUMm32p7O,21068,2023
RvDgasEsE4C8,5985,2015
RvDgasEsE4C8,6959,2016
RvDgasEsE4C8,6651,2017
RvDgasEsE4C8,7608,2018
RvDgasEsE4C8,7671,2019
RvDgasEsE4C8,9315,2020
RvDgasEsE4C8,9601,2021
RvDgasEsE4C8,10326,2022
RvDgasEsE4C8,9319,2023
4G15UvEEIZlg,6621,2023
pg5eNO43HNH8,1453,2015
pg5eNO43HNH8,1563,2016
pg5eNO43HNH8,1659,2017
pg5eNO43HNH8,1750,2018
pg5eNO43HNH8,1700,2019
pg5eNO43HNH8,1670,2020
pg5eNO43HNH8,1590,2021
pg5eNO43HNH8,1640,2022
pg5eNO43HNH8,911,2023
E80gnP0bfb5f,13602,2015
E80gnP0bfb5f,14680,2016
E80gnP0bfb5f,15010,2017
E80gnP0bfb5f,17211,2018
E80gnP0bfb5f,18453,2019
E80gnP0bfb5f,19330,2020
E80gnP0bfb5f,19849,2021
E80gnP0bfb5f,21084,2022
E80gnP0bfb5f,22354,2023
uLP8qavIX2qV,12539,2015
uLP8qavIX2qV,13535,2016
uLP8qavIX2qV,6521,2017
uLP8qavIX2qV,7385,2018
uLP8qavIX2qV,7508,2019
uLP8qavIX2qV,9100,2020
uLP8qavIX2qV,9418,2021
uLP8qavIX2qV,10068,2022
uLP8qavIX2qV,9595,2023
BMSWcKcbdhYU,11158,2019
BMSWcKcbdhYU,13716,2020
BMSWcKcbdhYU,14679,2021
BMSWcKcbdhYU,15539,2022
BMSWcKcbdhYU,18236,2023
ITvxULw7OBkm,11537,2015
ITvxULw7OBkm,12538,2016
ITvxULw7OBkm,12915,2017
ITvxULw7OBkm,14088,2018
ITvxULw7OBkm,15336,2019
ITvxULw7OBkm,16583,2020
ITvxULw7OBkm,17692,2021
ITvxULw7OBkm,18379,2022
ITvxULw7OBkm,20640,2023
rCgcwzI1yK2w,7004,2020
rCgcwzI1yK2w,6019,2021
rCgcwzI1yK2w,6045,2022
rCgcwzI1yK2w,2309,2023
jN5K06OncuYg,7350,2015
jN5K06OncuYg,8422,2016
jN5K06OncuYg,10488,2017
jN5K06OncuYg,11824,2018
jN5K06OncuYg,12972,2019
jN5K06OncuYg,14806,2020
jN5K06OncuYg,15891,2021
jN5K06OncuYg,16548,2022
jN5K06OncuYg,16394,2023
kKzAmneiUVsM,9518,2017
kKzAmneiUVsM,10787,2018
kKzAmneiUVsM,11932,2019
kKzAmneiUVsM,14031,2020
kKzAmneiUVsM,15105,2021
kKzAmneiUVsM,15844,2022
kKzAmneiUVsM,18592,2023
7Y994tAEEldC,9517,2017
7Y994tAEEldC,10421,2018
7Y994tAEEldC,11541,2019
7Y994tAEEldC,11728,2020
7Y994tAEEldC,10187,2021
7Y994tAEEldC,11072,2022
7Y994tAEEldC,13112,2023
4YD9K3p7RWm4,8151,2016
4YD9K3p7RWm4,9983,2017
4YD9K3p7RWm4,11072,2018
4YD9K3p7RWm4,12249,2019
4YD9K3p7RWm4,14412,2020
4YD9K3p7RWm4,15457,2021
4YD9K3p7RWm4,16187,2022
4YD9K3p7RWm4,18901,2023
drKN85sMqSS9,5144,2015
drKN85sMqSS9,5266,2016
drKN85sMqSS9,4867,2017
drKN85sMqSS9,3385,2018
drKN85sMqSS9,3085,2019
drKN85sMqSS9,3152,2020
drKN85sMqSS9,2638,2021
drKN85sMqSS9,2628,2022
drKN85sMqSS9,4246,2023
zQ7TWcpvjriC,10172,2018
zQ7TWcpvjriC,11315,2019
zQ7TWcpvjriC,13658,2020
zQ7TWcpvjriC,14729,2021
zQ7TWcpvjriC,15492,2022
zQ7TWcpvjriC,18317,2023
DPB3ZQpvsWLa,11670,2015
